Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2010,1,Aguascalientes,1,Aguascalientes,2,Asientos,12,Ovino,3,Ganado en pie,77.955,44.853,20.65,1609.665,0
2010,1,Aguascalientes,1,Aguascalientes,2,Asientos,14,Porcino,1,Carne,1735.327,74.474,36.09,62621.591,23301
2010,1,Aguascalientes,1,Aguascalientes,2,Asientos,14,Porcino,3,Ganado en pie,2448.115,105.065,22.02,53900.237,0
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,1,Abeja,7,Miel,10.500,0.000,35.71,375.000,0
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,1,Carne,2385.234,218.488,35.72,85190.559,10917
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,3,Ganado en pie,4346.718,398.160,21.02,91384.095,0
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,6,Leche,30438.035,0.000,5.53,168180.580,0
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,6,Caprino,1,Carne,2.593,18.521,37.42,97.029,140
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,6,Caprino,3,Ganado en pie,5.095,36.393,18.06,91.988,0
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,12,Ovino,1,Carne,24.095,23.213,43.86,1056.738,1038
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,12,Ovino,3,Ganado en pie,46.963,45.244,20.80,976.891,0
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,14,Porcino,1,Carne,120.371,74.487,36.26,4364.668,1616
2010,1,Aguascalientes,1,Aguascalientes,3,Calvillo,14,Porcino,3,Ganado en pie,170.103,105.262,21.74,3698.235,0
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,1,Abeja,7,Miel,12.000,0.000,36.00,432.000,0
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,1,Carne,5445.140,1.514,21.35,116270.524,3596978
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,4,Huevo-plato,46.021,0.000,13.91,640.002,0
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,8,Ganado en pie,7208.920,2.004,16.03,115575.695,0
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,1,Carne,1681.612,210.808,35.88,60328.712,7977
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,3,Ganado en pie,3128.181,392.150,20.76,64930.486,0
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,6,Leche,22123.308,0.000,5.45,120613.665,0
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,1,Carne,3.215,18.062,37.30,119.917,178
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,3,Ganado en pie,6.347,35.657,17.95,113.950,0
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,1,Carne,13.063,22.798,43.66,570.367,573
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,3,Ganado en pie,25.785,45.000,20.65,532.350,0
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,14,Porcino,1,Carne,182.673,74.439,36.78,6718.747,2454
2010,1,Aguascalientes,1,Aguascalientes,4,Cosío,14,Porcino,3,Ganado en pie,257.787,105.048,21.94,5655.105,0
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,1,Abeja,7,Miel,35.000,0.000,36.29,1270.000,0
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,1,Carne,4671.044,1.511,21.41,99983.697,3091271
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,4,Huevo-plato,45.141,0.000,14.02,632.943,0
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,8,Ganado en pie,6192.432,2.003,16.04,99303.573,0
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,1,Carne,3336.356,212.615,36.91,123150.318,15692
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,3,Ganado en pie,6192.755,394.644,20.79,128759.019,0
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,6,Leche,39891.640,0.000,5.43,216547.961,0
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,1,Carne,18.426,18.136,37.42,689.569,1016
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,3,Ganado en pie,36.322,35.750,17.95,651.931,0
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,1,Carne,27.748,22.468,43.83,1216.272,1235
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,3,Ganado en pie,55.197,44.694,20.67,1141.096,0
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,1,Carne,838.860,74.413,35.99,30191.732,11273
2010,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,3,Ganado en pie,1184.360,105.062,21.97,26024.143,0
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,1,Abeja,7,Miel,26.500,0.000,36.04,955.000,0
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,1,Carne,39083.840,1.516,21.41,836931.942,25778803
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,4,Huevo-plato,115.438,0.000,13.84,1597.806,0
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,8,Ganado en pie,51721.880,2.006,16.07,830909.407,0
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,1,Carne,587.028,205.902,35.81,21024.075,2851
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,3,Ganado en pie,1115.600,391.301,20.45,22810.549,0
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,6,Leche,30184.639,0.000,5.47,165046.035,0
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,1,Carne,15.254,18.031,37.39,570.345,846
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,3,Ganado en pie,29.982,35.440,17.92,537.333,0
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,1,Carne,51.793,22.826,43.89,2273.161,2269
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,3,Ganado en pie,102.105,45.000,20.75,2118.600,0
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,1,Carne,3365.042,74.385,36.46,122682.456,45238
2010,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,3,Ganado en pie,4755.146,105.114,21.99,104554.696,0
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,1,Abeja,7,Miel,20.000,0.000,36.00,720.000,0
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,1,Carne,8990.436,1.509,21.47,193013.404,5957364
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,4,Huevo-plato,255.387,0.000,13.80,3524.984,0
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,8,Ganado en pie,11930.308,2.003,16.15,192698.995,0
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,1,Carne,1606.405,215.336,36.01,57852.003,7460
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,3,Ganado en pie,2964.484,397.384,20.97,62150.711,0
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,6,Leche,40811.063,0.000,5.48,223444.741,0
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,1,Carne,3.872,18.178,37.33,144.541,213
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,3,Ganado en pie,7.590,35.634,17.91,135.955,0
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,1,Carne,43.008,22.792,43.94,1889.790,1887
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,3,Ganado en pie,84.915,45.000,20.69,1757.250,0
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,1,Carne,404.702,74.108,36.54,14789.363,5461
2010,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,3,Ganado en pie,575.168,105.323,22.05,12682.222,0
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,1,Abeja,7,Miel,2.500,0.000,36.40,91.000,0
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,1,Carne,3890.804,214.488,35.99,140025.758,18140
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,3,Ganado en pie,7129.673,393.036,20.84,148585.341,0
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,6,Leche,6799.648,0.000,5.46,37105.680,0
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,1,Carne,1.749,18.411,37.13,64.937,95
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,3,Ganado en pie,3.449,36.305,17.91,61.786,0
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,1,Carne,6.799,23.205,44.20,300.522,293
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,3,Ganado en pie,13.334,45.509,21.20,282.683,0
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,1,Carne,69.770,72.981,36.21,2526.186,956
2010,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,3,Ganado en pie,100.094,104.701,22.20,2222.257,0
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,1,Abeja,7,Miel,28.000,0.000,36.00,1008.000,0
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,1,Carne,11357.462,1.506,21.42,243272.156,7539412
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,4,Huevo-plato,49.387,0.000,13.89,685.967,0
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,8,Ganado en pie,15116.139,2.005,16.14,243995.695,0
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,1,Carne,262.020,211.819,35.99,9431.049,1237
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,3,Ganado en pie,485.993,392.880,20.59,10008.506,0
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,6,Leche,32720.158,0.000,5.35,175152.042,0
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,1,Carne,21.023,18.313,37.29,783.977,1148
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,3,Ganado en pie,41.314,35.988,17.96,741.870,0
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,1,Carne,16.939,22.767,43.96,744.691,744
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,3,Ganado en pie,33.364,44.844,20.55,685.678,0
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,1,Carne,2863.545,73.986,36.40,104222.950,38704
2010,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,3,Ganado en pie,4073.131,105.238,21.99,89585.465,0
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,1,Abeja,7,Miel,42.500,0.000,36.02,1531.000,0
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,1,Carne,24462.398,1.512,21.42,523931.030,16175547
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,4,Huevo-plato,417.764,0.000,13.84,5781.824,0
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,8,Ganado en pie,32502.708,2.009,16.07,522287.421,0
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,1,Carne,313.877,207.591,35.56,11160.427,1512
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,3,Ganado en pie,591.976,391.519,20.53,12155.812,0
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,6,Leche,18972.973,0.000,5.58,105794.285,0
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,1,Carne,6.395,18.483,37.25,238.228,346
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,3,Ganado en pie,12.586,36.376,17.91,225.417,0
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,1,Carne,8.229,22.669,43.98,361.918,363
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,3,Ganado en pie,16.482,45.405,21.17,348.924,0
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,1,Carne,316.478,73.892,36.49,11549.468,4283
2010,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,3,Ganado en pie,448.774,104.780,21.83,9797.483,0
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,1,Abeja,7,Miel,23.000,0.000,36.09,830.000,0
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,1,Carne,18877.793,1.513,21.40,404054.507,12477773
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,4,Huevo-plato,2551.076,0.000,13.85,35321.018,0
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,8,Ganado en pie,25030.674,2.006,16.10,403027.166,0
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,1,Carne,172.288,214.289,35.39,6097.051,804
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,3,Ganado en pie,316.562,393.734,20.82,6591.396,0
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,6,Leche,29352.025,0.000,5.50,161365.169,0
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,1,Carne,4.445,18.368,37.43,166.363,242
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,3,Ganado en pie,8.690,35.909,17.97,156.187,0
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,1,Carne,104.440,22.577,43.86,4580.900,4626
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,3,Ganado en pie,208.170,45.000,20.66,4301.100,0
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,1,Carne,374.391,74.181,36.35,13609.295,5047
2010,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,3,Ganado en pie,531.949,105.399,22.09,11749.853,0
2010,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,7,Miel,5.020,0.000,47.39,237.900,0
2010,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,1,Carne,750.211,1.691,28.50,21384.222,443539
2010,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,4,Huevo-plato,72.340,0.000,20.00,1446.800,0
2010,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,8,Ganado en pie,965.225,2.176,17.71,17094.569,0
2010,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,1,Carne,1824.395,142.665,31.31,57123.099,12788
2010,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,3,Ganado en pie,3535.795,276.493,15.34,54241.036,0
2010,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,6,Leche,17769.511,0.000,5.09,90367.427,0
2010,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,1,Carne,82.534,14.159,39.10,3227.388,5829
2010,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,3,Ganado en pie,164.044,28.143,18.98,3112.828,0
2010,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,1,Carne,24.044,14.476,39.34,945.804,1661
2010,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,3,Ganado en pie,47.515,28.606,19.65,933.584,0
2010,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,1,Carne,188.884,76.845,20.57,3884.421,2458
2010,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,3,Ganado en pie,256.716,104.441,12.38,3177.299,0
2010,2,Baja California,2,Ensenada,3,Tecate,1,Abeja,7,Miel,4.811,0.000,50.00,240.550,0
2010,2,Baja California,2,Ensenada,3,Tecate,3,Ave     ,4,Huevo-plato,943.675,0.000,15.18,14321.659,0
2010,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,1,Carne,524.610,207.766,24.82,13020.376,2525
2010,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,3,Ganado en pie,967.241,383.066,13.72,13266.897,0
2010,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,6,Leche,52355.000,0.000,5.22,273276.510,0
2010,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,1,Carne,14.965,16.891,30.76,460.336,886
2010,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,3,Ganado en pie,29.201,32.958,14.88,434.553,0
2010,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,1,Carne,15.809,17.843,30.05,475.096,886
2010,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,3,Ganado en pie,30.831,34.798,14.84,457.647,0
2010,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,1,Carne,75.337,75.337,18.28,1377.050,1000
2010,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,3,Ganado en pie,100.039,100.039,12.09,1209.818,0
2010,2,Baja California,2,Ensenada,4,Tijuana,1,Abeja,7,Miel,0.216,0.000,45.00,9.720,0
2010,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,1,Carne,184.495,1.693,27.00,4981.327,108999
2010,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,4,Huevo-plato,2765.795,0.000,12.00,33189.540,0
2010,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,8,Ganado en pie,231.555,2.124,18.00,4167.938,0
2010,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,1,Carne,2166.011,281.191,25.17,54526.758,7703
2010,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,3,Ganado en pie,3887.502,504.674,15.34,59622.865,0
2010,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,6,Leche,65237.619,0.000,5.49,358193.023,0
2010,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,1,Carne,48.738,14.415,27.97,1363.383,3381
2010,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,3,Ganado en pie,95.318,28.192,16.00,1525.088,0
2010,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,1,Carne,30.122,14.986,28.00,843.416,2010
2010,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,3,Ganado en pie,58.803,29.255,16.00,940.848,0
2010,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,1,Carne,310.634,80.705,16.92,5255.954,3849
2010,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,3,Ganado en pie,403.133,104.737,14.54,5861.942,0
2010,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,1,Carne,1754.508,278.272,25.79,45243.549,6305
2010,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,3,Ganado en pie,3162.225,501.542,15.38,48630.658,0
2010,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,6,Leche,19731.402,0.000,4.96,97783.286,0
2010,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,1,Carne,40.480,14.109,28.11,1137.995,2869
2010,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,3,Ganado en pie,78.860,27.487,16.00,1261.760,0
2010,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,1,Carne,26.882,14.547,28.03,753.403,1848
2010,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,3,Ganado en pie,52.371,28.339,16.00,837.936,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,2,Cera,8.506,0.000,25.62,217.916,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,7,Miel,74.555,0.000,37.30,2781.011,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,3,Ave     ,4,Huevo-plato,3545.187,0.000,11.97,42438.100,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,1,Carne,79177.314,271.569,37.92,3002729.707,291555
2010,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,3,Ganado en pie,140889.673,483.235,23.94,3373345.748,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,6,Leche,18933.790,0.000,5.38,101903.835,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,1,Carne,95.369,16.879,37.54,3580.104,5650
2010,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,3,Ganado en pie,210.402,37.239,18.02,3791.417,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,6,Leche,407.931,0.000,3.46,1409.672,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,1,Carne,144.014,18.072,37.84,5449.776,7969
2010,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,3,Ganado en pie,302.130,37.913,16.89,5102.084,0
2010,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,1,Carne,378.359,97.919,23.61,8934.351,3864
2010,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,3,Ganado en pie,490.236,126.873,16.67,8173.383,0
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,1,Carne,474.467,134.220,39.88,18922.746,3535
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,3,Ganado en pie,1013.923,286.824,15.70,15922.245,0
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,6,Leche,19262.100,0.000,11.52,221818.800,0
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,1,Carne,10.196,22.508,35.97,366.712,453
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,3,Ganado en pie,20.385,45.000,12.00,244.620,0
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,6,Leche,783.000,0.000,4.50,3523.500,0
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,1,Carne,5.026,22.950,36.13,181.582,219
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,3,Ganado en pie,9.855,45.000,12.00,118.260,0
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,1,Carne,40.763,60.122,25.53,1040.658,678
2010,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,3,Ganado en pie,55.874,82.410,12.27,685.552,0
2010,3,Baja California Sur,5,Comondú,1,Comondú,1,Abeja,7,Miel,9.000,0.000,50.03,450.250,0
2010,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,1,Carne,176.400,1.299,28.18,4970.800,135753
2010,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,4,Huevo-plato,455.900,0.000,18.49,8429.978,0
2010,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,8,Ganado en pie,237.568,1.750,19.36,4598.929,0
2010,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,1,Carne,1925.200,166.252,36.00,69307.200,11580
2010,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,3,Ganado en pie,3850.675,332.528,19.00,73162.863,0
2010,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,6,Leche,15606.900,0.000,5.02,78274.500,0
2010,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,1,Carne,267.800,13.948,32.06,8585.924,19200
