Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,1,Abeja,7,Miel,98.000,0.000,38.00,3724.000,0
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,3,Ave     ,1,Carne,67509.212,1.517,20.92,1412500.323,44508123
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,3,Ave     ,4,Huevo-plato,3730.664,0.000,14.49,54047.674,0
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,3,Ave     ,8,Ganado en pie,89257.063,2.005,15.82,1411678.842,0
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,4,Bovino,1,Carne,5944.515,220.600,35.32,209950.201,26947
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,4,Bovino,3,Ganado en pie,10639.160,394.818,19.04,202575.692,0
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,4,Bovino,6,Leche,80952.615,0.000,5.09,412149.728,0
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,6,Caprino,1,Carne,59.789,17.998,36.00,2152.314,3322
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,6,Caprino,3,Ganado en pie,117.096,35.249,16.10,1885.073,0
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,12,Ovino,1,Carne,176.555,22.583,42.30,7468.031,7818
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,12,Ovino,3,Ganado en pie,351.960,45.019,19.91,7008.355,0
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,14,Porcino,1,Carne,932.171,73.906,36.04,33598.604,12613
2009,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,14,Porcino,3,Ganado en pie,1324.019,104.973,18.16,24048.246,0
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,1,Abeja,7,Miel,20.400,0.000,37.95,774.180,0
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,3,Ave     ,1,Carne,17606.842,1.512,21.03,370253.255,11645697
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,3,Ave     ,4,Huevo-plato,1191.310,0.000,14.47,17236.238,0
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,3,Ave     ,8,Ganado en pie,23419.277,2.011,15.84,371009.368,0
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,4,Bovino,1,Carne,413.417,223.832,35.13,14521.374,1847
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,4,Bovino,3,Ganado en pie,729.567,395.001,19.01,13869.393,0
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,4,Bovino,6,Leche,36116.923,0.000,4.90,177078.407,0
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,6,Caprino,1,Carne,33.320,17.904,36.06,1201.473,1861
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,6,Caprino,3,Ganado en pie,65.475,35.183,16.16,1058.044,0
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,12,Ovino,1,Carne,39.338,22.608,42.27,1662.864,1740
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,12,Ovino,3,Ganado en pie,78.310,45.006,19.81,1551.299,0
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,14,Porcino,1,Carne,1575.835,74.035,36.31,57217.225,21285
2009,1,Aguascalientes,1,Aguascalientes,2,Asientos,14,Porcino,3,Ganado en pie,2234.794,104.994,18.22,40714.387,0
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,1,Abeja,7,Miel,9.000,0.000,37.98,341.820,0
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,1,Carne,1246.190,223.893,35.58,44339.858,5566
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,3,Ganado en pie,2195.971,394.533,19.04,41807.802,0
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,6,Leche,30302.996,0.000,5.05,153032.400,0
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,6,Caprino,1,Carne,2.245,17.960,35.97,80.752,125
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,6,Caprino,3,Ganado en pie,4.430,35.440,16.12,71.422,0
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,12,Ovino,1,Carne,20.458,22.556,42.35,866.391,907
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,12,Ovino,3,Ganado en pie,40.820,45.005,19.81,808.584,0
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,14,Porcino,1,Carne,108.774,74.299,36.02,3917.680,1464
2009,1,Aguascalientes,1,Aguascalientes,3,Calvillo,14,Porcino,3,Ganado en pie,153.926,105.141,18.00,2771.041,0
2009,1,Aguascalientes,1,Aguascalientes,4,Cosío,1,Abeja,7,Miel,16.400,0.000,37.95,622.380,0
2009,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,1,Carne,6029.078,1.513,20.93,126169.664,3985043
2009,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,4,Huevo-plato,43.712,0.000,13.93,608.714,0
