Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2013,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,1,Carne,26.720,21.812,53.63,1432.958,1225
2013,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,3,Ganado en pie,51.151,41.756,25.54,1306.555,0
2013,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,1,Carne,116.540,80.539,39.48,4600.590,1447
2013,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,3,Ganado en pie,162.867,112.555,23.89,3891.241,0
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,1,Abeja,7,Miel,3.602,0.000,37.98,136.817,0
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,1,Carne,4478.450,208.873,41.04,183778.675,21441
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,3,Ganado en pie,8704.876,405.992,21.77,189503.050,0
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,6,Leche,6821.360,0.000,5.61,38240.574,0
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,1,Carne,1.900,19.588,47.06,89.410,97
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,3,Ganado en pie,3.628,37.402,24.86,90.176,0
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,1,Carne,1.810,21.548,52.69,95.360,84
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,3,Ganado en pie,3.464,41.238,25.63,88.781,0
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,1,Carne,45.640,83.897,38.82,1771.770,544
2013,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,3,Ganado en pie,64.990,119.467,23.24,1510.340,0
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,1,Abeja,7,Miel,29.227,0.000,38.03,1111.480,0
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,1,Carne,9857.384,1.500,27.46,270649.354,6571589
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,8,Ganado en pie,13143.178,2.000,18.87,247995.928,0
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,1,Carne,228.853,217.334,40.87,9353.063,1053
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,3,Ganado en pie,441.127,418.924,21.66,9556.812,0
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,6,Leche,32924.390,0.000,5.62,185149.552,0
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,1,Carne,20.780,19.585,47.17,980.125,1061
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,3,Ganado en pie,39.705,37.422,24.87,987.527,0
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,1,Carne,6.040,22.125,52.41,316.583,273
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,3,Ganado en pie,11.472,42.022,25.64,294.179,0
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,1,Carne,3757.040,77.991,40.89,153636.670,48173
2013,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,3,Ganado en pie,5159.324,107.100,25.32,130637.468,0
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,1,Abeja,7,Miel,65.724,0.000,38.16,2508.107,0
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,1,Carne,26710.073,1.500,27.43,732772.705,17806714
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,4,Huevo-plato,314.997,0.000,22.94,7225.578,0
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,8,Ganado en pie,35613.428,2.000,18.85,671241.115,0
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,1,Carne,252.800,212.437,40.79,10310.935,1190
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,3,Ganado en pie,492.451,413.824,21.56,10617.242,0
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,6,Leche,18854.211,0.000,5.62,106002.339,0
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,1,Carne,4.180,18.914,47.32,197.809,221
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,3,Ganado en pie,8.008,36.235,24.78,198.439,0
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,1,Carne,12.300,21.770,52.56,646.511,565
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,3,Ganado en pie,23.520,41.628,25.77,606.177,0
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,1,Carne,140.120,78.323,40.44,5666.100,1789
2013,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,3,Ganado en pie,192.389,107.540,25.33,4873.857,0
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,1,Abeja,7,Miel,18.615,0.000,38.05,708.312,0
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,1,Carne,26999.524,1.500,27.41,740113.024,17999682
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,4,Huevo-plato,3204.456,0.000,22.96,73558.733,0
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,8,Ganado en pie,35999.364,2.000,18.84,678324.776,0
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,1,Carne,209.380,219.017,41.14,8613.620,956
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,3,Ganado en pie,403.184,421.741,21.78,8779.391,0
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,6,Leche,30623.731,0.000,5.63,172427.091,0
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,1,Carne,3.440,19.218,47.34,162.864,179
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,3,Ganado en pie,6.574,36.726,25.13,165.187,0
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,1,Carne,71.220,21.687,52.89,3766.762,3284
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,3,Ganado en pie,136.690,41.623,25.67,3509.148,0
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,1,Carne,85.050,79.934,40.62,3454.665,1064
2013,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,3,Ganado en pie,117.868,110.778,24.89,2933.206,0
2013,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,7,Miel,14.198,0.000,49.23,698.900,0
2013,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,1,Carne,933.040,1.902,34.95,32609.000,490580
2013,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,4,Huevo-plato,189.821,0.000,20.65,3919.180,0
2013,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,8,Ganado en pie,1227.142,2.501,20.64,25323.642,0
2013,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,1,Carne,1929.562,155.109,39.10,75449.362,12440
2013,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,3,Ganado en pie,3572.353,287.167,19.65,70204.935,0
2013,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,6,Leche,28749.180,0.000,5.45,156805.470,0
2013,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,1,Carne,37.301,15.752,53.24,1985.830,2368
2013,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,3,Ganado en pie,72.937,30.801,26.30,1918.285,0
2013,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,1,Carne,48.273,15.393,52.48,2533.498,3136
2013,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,3,Ganado en pie,95.205,30.359,25.59,2435.900,0
2013,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,1,Carne,269.364,73.117,29.25,7879.605,3684
2013,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,3,Ganado en pie,357.693,97.094,15.89,5683.587,0
2013,2,Baja California,2,Ensenada,3,Tecate,1,Abeja,7,Miel,1.150,0.000,40.00,46.000,0
2013,2,Baja California,2,Ensenada,3,Tecate,3,Ave     ,4,Huevo-plato,339.606,0.000,23.75,8065.643,0
2013,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,1,Carne,706.798,248.960,28.08,19848.174,2839
2013,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,3,Ganado en pie,1180.555,415.835,15.42,18209.931,0
2013,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,6,Leche,34275.000,0.000,5.15,176516.250,0
2013,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,1,Carne,8.981,18.710,32.00,287.392,480
2013,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,3,Ganado en pie,17.230,35.896,19.61,337.902,0
2013,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,1,Carne,7.635,18.135,32.00,244.320,421
2013,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,3,Ganado en pie,14.750,35.036,16.47,242.963,0
2013,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,1,Carne,8.372,66.444,24.00,200.928,126
2013,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,3,Ganado en pie,11.765,93.373,14.50,170.591,0
2013,2,Baja California,2,Ensenada,4,Tijuana,1,Abeja,7,Miel,0.239,0.000,45.15,10.791,0
2013,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,1,Carne,103.201,1.721,29.00,2992.829,59973
2013,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,4,Huevo-plato,3129.416,0.000,18.00,56329.488,0
2013,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,8,Ganado en pie,127.264,2.122,17.00,2163.488,0
2013,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,1,Carne,792.365,268.416,21.60,17115.990,2952
2013,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,3,Ganado en pie,1449.386,490.984,12.90,18690.590,0
2013,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,6,Leche,63324.260,0.000,4.93,312278.140,0
2013,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,1,Carne,33.893,18.134,30.61,1037.555,1869
2013,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,3,Ganado en pie,64.677,34.605,19.48,1259.792,0
2013,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,1,Carne,43.022,17.140,28.00,1204.616,2510
2013,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,3,Ganado en pie,81.755,32.572,16.48,1347.413,0
2013,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,1,Carne,193.576,83.366,36.00,6968.736,2322
2013,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,3,Ganado en pie,247.930,106.774,24.00,5950.308,0
2013,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,1,Carne,584.215,265.191,20.36,11894.490,2203
2013,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,3,Ganado en pie,1076.916,488.841,12.07,12994.376,0
2013,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,6,Leche,15871.425,0.000,4.89,77554.325,0
2013,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,1,Carne,27.213,17.962,30.50,830.023,1515
2013,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,3,Ganado en pie,51.828,34.210,19.63,1017.211,0
2013,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,1,Carne,42.338,17.058,28.00,1185.464,2482
2013,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,3,Ganado en pie,80.501,32.434,16.19,1303.084,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,2,Cera,2.453,0.000,39.04,95.754,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,7,Miel,74.067,0.000,47.43,3512.962,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,3,Ave     ,4,Huevo-plato,21430.934,0.000,17.78,381075.335,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,1,Carne,83648.894,288.675,49.58,4147500.203,289768
2013,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,3,Ganado en pie,139120.679,480.111,28.75,3999070.893,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,6,Leche,15597.134,0.000,5.60,87297.214,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,1,Carne,99.971,19.560,48.30,4828.674,5111
2013,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,3,Ganado en pie,201.490,39.423,21.50,4332.433,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,6,Leche,449.061,0.000,4.17,1872.890,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,1,Carne,154.122,20.368,47.65,7343.699,7567
2013,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,3,Ganado en pie,310.648,41.053,21.02,6531.114,0
2013,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,1,Carne,392.969,86.253,27.79,10920.440,4556
2013,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,3,Ganado en pie,496.177,108.906,18.59,9222.660,0
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,1,Carne,501.835,143.957,37.37,18752.604,3486
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,3,Ganado en pie,1007.670,289.062,16.42,16548.115,0
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,6,Leche,14490.300,0.000,8.96,129895.256,0
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,1,Carne,8.382,23.283,44.68,374.492,360
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,3,Ganado en pie,16.668,46.300,19.02,317.040,0
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,6,Leche,728.000,0.000,5.01,3649.050,0
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,1,Carne,5.819,23.654,45.30,263.588,246
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,3,Ganado en pie,11.378,46.252,19.03,216.470,0
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,1,Carne,65.506,60.542,31.79,2082.435,1082
2013,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,3,Ganado en pie,88.193,81.509,19.04,1679.421,0
2013,3,Baja California Sur,5,Comondú,1,Comondú,1,Abeja,7,Miel,9.900,0.000,100.00,990.000,0
2013,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,1,Carne,184.800,1.787,25.00,4620.000,103415
2013,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,4,Huevo-plato,395.800,0.000,29.73,11768.600,0
2013,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,8,Ganado en pie,237.854,2.300,23.00,5470.655,0
2013,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,1,Carne,1844.200,165.860,36.52,67345.800,11119
2013,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,3,Ganado en pie,3687.021,331.596,19.09,70371.522,0
2013,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,6,Leche,15614.800,0.000,5.67,88469.210,0
2013,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,1,Carne,251.500,14.949,39.16,9847.800,16824
2013,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,3,Ganado en pie,502.686,29.879,18.74,9417.887,0
2013,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,6,Leche,1779.000,0.000,5.00,8895.000,0
2013,3,Baja California Sur,5,Comondú,1,Comondú,12,Ovino,1,Carne,68.700,14.967,43.95,3019.436,4590
2013,3,Baja California Sur,5,Comondú,1,Comondú,12,Ovino,3,Ganado en pie,137.080,29.865,21.46,2941.383,0
