Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2007,1,Aguascalientes,1,Aguascalientes,2,Asientos,12,Ovino,1,Carne,46.267,21.701,45.59,2109.356,2132
2007,1,Aguascalientes,1,Aguascalientes,2,Asientos,12,Ovino,3,Ganado en pie,93.807,44.000,21.68,2033.899,0
2007,1,Aguascalientes,1,Aguascalientes,2,Asientos,14,Porcino,1,Carne,1858.885,78.763,31.66,58842.924,23601
2007,1,Aguascalientes,1,Aguascalientes,2,Asientos,14,Porcino,3,Ganado en pie,2433.316,103.102,14.08,34266.208,0
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,1,Abeja,7,Miel,4.000,0.000,26.23,104.912,0
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,1,Carne,272.853,205.616,30.31,8270.622,1327
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,3,Ganado en pie,517.328,389.848,18.05,9335.706,0
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,6,Leche,30028.038,0.000,3.97,119332.009,0
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,6,Caprino,1,Carne,1.128,17.625,39.40,44.439,64
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,6,Caprino,3,Ganado en pie,2.245,35.078,17.63,39.575,0
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,12,Ovino,1,Carne,1.949,21.185,45.17,88.042,92
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,12,Ovino,3,Ganado en pie,4.044,43.957,21.68,87.686,0
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,14,Porcino,1,Carne,92.100,79.328,31.51,2902.364,1161
2007,1,Aguascalientes,1,Aguascalientes,3,Calvillo,14,Porcino,3,Ganado en pie,119.663,103.069,14.04,1680.120,0
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,1,Abeja,7,Miel,3.000,0.000,25.92,77.754,0
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,1,Carne,5085.356,1.582,20.09,102186.552,3213699
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,4,Huevo-plato,9.253,0.000,10.33,95.542,0
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,8,Ganado en pie,6606.115,2.056,15.14,100029.468,0
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,1,Carne,1914.964,207.922,31.18,59714.196,9210
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,3,Ganado en pie,3628.163,393.937,18.10,65660.898,0
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,6,Leche,22521.029,0.000,3.97,89499.009,0
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,1,Carne,2.160,17.280,39.43,85.159,125
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,3,Ganado en pie,4.385,35.080,17.58,77.075,0
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,1,Carne,3.580,21.697,45.12,161.545,165
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,3,Ganado en pie,7.291,44.188,21.68,158.062,0
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,14,Porcino,1,Carne,134.974,79.257,31.78,4289.547,1703
2007,1,Aguascalientes,1,Aguascalientes,4,Cosío,14,Porcino,3,Ganado en pie,175.132,102.837,14.08,2465.160,0
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,1,Abeja,7,Miel,7.000,0.000,25.97,181.790,0
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,1,Carne,4681.271,1.574,20.18,94453.680,2973354
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,4,Huevo-plato,37.222,0.000,10.32,384.298,0
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,8,Ganado en pie,6104.721,2.053,15.18,92695.616,0
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,1,Carne,2143.133,208.011,30.67,65738.715,10303
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,3,Ganado en pie,4038.362,391.960,18.10,73085.736,0
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,6,Leche,41288.550,0.000,3.97,164081.507,0
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,1,Carne,13.967,17.524,39.39,550.221,797
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,3,Ganado en pie,27.961,35.083,17.57,491.258,0
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,1,Carne,21.248,21.928,44.97,955.443,969
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,3,Ganado en pie,42.907,44.280,21.68,930.229,0
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,1,Carne,837.621,79.170,31.50,26386.649,10580
2007,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,3,Ganado en pie,1087.809,102.817,14.09,15323.356,0
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,1,Abeja,7,Miel,9.000,0.000,25.88,232.956,0
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,1,Carne,45541.009,1.595,20.16,918124.955,28546838
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,4,Huevo-plato,237.306,0.000,10.35,2457.113,0
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,8,Ganado en pie,58707.423,2.057,15.20,892235.010,0
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,1,Carne,853.748,208.028,30.51,26043.761,4104
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,3,Ganado en pie,1599.832,389.823,18.10,28955.649,0
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,6,Leche,30028.038,0.000,3.97,119332.009,0
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,1,Carne,13.346,17.537,39.39,525.757,761
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,3,Ganado en pie,26.699,35.084,17.59,469.620,0
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,1,Carne,88.825,21.378,45.44,4036.459,4155
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,3,Ganado en pie,179.605,43.226,21.68,3893.733,0
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,1,Carne,3080.306,79.159,31.56,97200.564,38913
2007,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,3,Ganado en pie,4023.752,103.404,14.07,56629.923,0
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,1,Abeja,7,Miel,5.000,0.000,25.81,129.060,0
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,1,Carne,15367.019,1.574,20.21,310567.334,9760503
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,4,Huevo-plato,368.821,0.000,10.31,3804.191,0
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,8,Ganado en pie,19898.896,2.039,15.16,301755.074,0
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,1,Carne,341.364,207.895,30.86,10534.859,1642
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,3,Ganado en pie,640.087,389.822,18.10,11584.765,0
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,6,Leche,41288.550,0.000,3.97,164081.506,0
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,1,Carne,3.428,16.887,39.46,135.281,203
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,3,Ganado en pie,7.076,34.857,17.58,124.358,0
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,1,Carne,7.025,22.091,45.13,317.036,318
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,3,Ganado en pie,13.237,41.626,21.69,287.083,0
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,1,Carne,558.669,79.154,31.72,17718.485,7058
2007,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,3,Ganado en pie,742.049,105.136,14.09,10452.008,0
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,1,Abeja,7,Miel,1.000,0.000,25.86,25.860,0
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,1,Carne,1423.382,207.823,31.05,44202.286,6849
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,3,Ganado en pie,2667.955,389.539,18.10,48275.946,0
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,6,Leche,7507.010,0.000,3.97,29833.004,0
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,1,Carne,1.317,17.560,39.40,51.884,75
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,3,Ganado en pie,2.614,34.853,17.60,46.002,0
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,1,Carne,0.485,20.208,44.96,21.806,24
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,3,Ganado en pie,1.048,43.667,21.70,22.741,0
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,1,Carne,34.109,78.592,31.52,1074.995,434
2007,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,3,Ganado en pie,44.815,103.260,14.08,630.776,0
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,1,Abeja,7,Miel,2.000,0.000,25.91,51.812,0
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,1,Carne,14594.407,1.582,20.06,292781.544,9225611
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,4,Huevo-plato,71.973,0.000,10.32,743.079,0
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,8,Ganado en pie,18896.736,2.048,15.15,286293.259,0
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,1,Carne,321.825,207.763,30.62,9853.631,1549
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,3,Ganado en pie,603.416,389.552,18.10,10919.129,0
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,6,Leche,33831.927,0.000,3.97,134442.491,0
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,1,Carne,17.436,17.577,39.46,687.995,992
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,3,Ganado en pie,34.803,35.084,17.57,611.299,0
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,1,Carne,82.516,21.876,44.82,3698.688,3772
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,3,Ganado en pie,161.425,42.796,21.68,3500.280,0
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,1,Carne,2711.044,79.159,31.55,85533.106,34248
2007,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,3,Ganado en pie,3539.766,103.357,14.08,49852.691,0
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,1,Abeja,7,Miel,78.365,0.000,26.34,2063.977,0
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,1,Carne,42597.856,1.581,20.08,855268.945,26950461
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,4,Huevo-plato,782.246,0.000,10.36,8107.313,0
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,8,Ganado en pie,55364.148,2.054,15.16,839327.495,0
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,1,Carne,383.458,207.051,30.22,11587.812,1852
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,3,Ganado en pie,717.799,387.580,18.07,12969.179,0
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,6,Leche,18767.524,0.000,3.97,74582.507,0
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,1,Carne,4.205,17.234,39.40,165.656,244
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,3,Ganado en pie,8.560,35.082,17.60,150.615,0
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,1,Carne,8.629,21.681,45.57,393.224,398
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,3,Ganado en pie,17.210,43.241,21.67,372.973,0
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,1,Carne,287.517,79.140,31.58,9079.849,3633
2007,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,3,Ganado en pie,375.901,103.468,14.09,5294.768,0
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,1,Abeja,7,Miel,4.000,0.000,25.32,101.296,0
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,1,Carne,16871.050,1.582,20.13,339569.333,10666012
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,4,Huevo-plato,2278.910,0.000,10.31,23505.731,0
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,8,Ganado en pie,21840.566,2.048,15.19,331822.668,0
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,1,Carne,142.976,207.512,31.10,4446.485,689
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,3,Ganado en pie,267.862,388.769,18.09,4844.521,0
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,6,Leche,30028.039,0.000,3.97,119332.013,0
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,1,Carne,3.866,17.493,39.44,152.468,221
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,3,Ganado en pie,7.754,35.086,17.58,136.282,0
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,1,Carne,9.785,21.793,45.26,442.863,449
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,3,Ganado en pie,19.714,43.906,21.68,427.296,0
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,1,Carne,391.332,79.185,31.82,12452.256,4942
2007,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,3,Ganado en pie,510.024,103.202,14.09,7183.458,0
2007,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,2,Cera,0.899,0.000,50.00,44.950,0
2007,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,7,Miel,6.292,0.000,29.56,185.992,0
2007,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,1,Carne,920.832,1.980,20.40,18786.614,465124
2007,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,4,Huevo-plato,606.044,0.000,14.22,8617.310,0
2007,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,8,Ganado en pie,1156.521,2.486,14.16,16375.284,0
2007,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,1,Carne,1681.880,147.715,27.68,46551.776,11386
2007,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,3,Ganado en pie,2903.154,254.976,15.06,43725.540,0
2007,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,6,Leche,12200.360,0.000,4.47,54496.048,0
2007,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,1,Carne,37.940,17.500,36.59,1388.144,2168
2007,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,3,Ganado en pie,69.670,32.136,13.99,974.352,0
2007,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,1,Carne,33.285,15.353,35.88,1194.307,2168
2007,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,3,Ganado en pie,61.021,28.146,17.93,1094.228,0
2007,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,1,Carne,305.500,78.757,17.95,5484.136,3879
2007,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,3,Ganado en pie,393.098,101.340,11.11,4367.873,0
2007,2,Baja California,2,Ensenada,3,Tecate,3,Ave     ,4,Huevo-plato,1180.831,0.000,11.14,13148.101,0
2007,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,1,Carne,298.653,233.505,29.80,8898.368,1279
2007,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,3,Ganado en pie,521.208,407.512,18.47,9627.724,0
2007,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,6,Leche,53367.755,0.000,4.58,244582.343,0
2007,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,1,Carne,26.571,18.076,31.12,826.947,1470
2007,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,3,Ganado en pie,56.135,38.187,20.77,1165.938,0
2007,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,1,Carne,26.920,17.234,35.03,942.943,1562
2007,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,3,Ganado en pie,53.543,34.278,18.43,986.710,0
2007,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,1,Carne,42.562,84.954,18.89,803.826,501
2007,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,3,Ganado en pie,52.604,104.998,11.43,601.483,0
2007,2,Baja California,2,Ensenada,4,Tijuana,1,Abeja,7,Miel,3.652,0.000,30.12,109.998,0
2007,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,1,Carne,483.466,1.587,20.17,9753.131,304657
2007,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,4,Huevo-plato,2873.175,0.000,11.57,33239.225,0
2007,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,8,Ganado en pie,601.865,1.976,14.56,8763.328,0
2007,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,1,Carne,2318.389,276.690,25.64,59434.752,8379
2007,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,3,Ganado en pie,4125.346,492.344,15.55,64156.052,0
2007,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,6,Leche,94447.479,0.000,4.96,468427.991,0
2007,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,1,Carne,44.923,16.813,36.61,1644.799,2672
2007,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,3,Ganado en pie,85.922,32.156,14.00,1202.908,0
2007,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,1,Carne,50.996,14.684,35.69,1819.849,3473
2007,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,3,Ganado en pie,105.904,30.494,17.57,1860.945,0
2007,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,1,Carne,693.030,80.566,16.00,11088.480,8602
2007,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,3,Ganado en pie,901.652,104.819,9.49,8555.441,0
2007,2,Baja California,2,Ensenada,5,Playas de Rosarito,1,Abeja,7,Miel,1.460,0.000,30.31,44.253,0
2007,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,1,Carne,1866.873,281.750,25.51,47629.643,6626
2007,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,3,Ganado en pie,3326.592,502.051,15.51,51602.988,0
2007,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,6,Leche,29288.685,0.000,4.95,144854.558,0
2007,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,1,Carne,43.467,17.548,32.50,1412.680,2477
2007,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,3,Ganado en pie,85.543,34.535,14.00,1197.602,0
2007,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,1,Carne,36.329,14.141,35.34,1283.915,2569
2007,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,3,Ganado en pie,72.918,28.384,17.84,1300.653,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,2,Cera,12.198,0.000,60.48,737.699,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,7,Miel,85.768,0.000,30.79,2640.341,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,3,Ave     ,4,Huevo-plato,13303.248,0.000,9.43,125428.612,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,1,Carne,75822.586,285.588,33.44,2535181.992,265496
2007,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,3,Ganado en pie,131465.585,495.170,21.12,2776217.362,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,6,Leche,18610.610,0.000,4.26,79300.498,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,1,Carne,91.893,16.436,32.32,2969.982,5591
2007,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,3,Ganado en pie,186.592,33.374,17.00,3171.524,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,6,Leche,470.790,0.000,3.60,1693.337,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,1,Carne,139.650,16.424,34.06,4756.277,8503
2007,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,3,Ganado en pie,282.328,33.203,17.17,4848.643,0
2007,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,1,Carne,407.297,84.204,23.90,9735.732,4837
2007,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,3,Ganado en pie,531.531,109.889,16.85,8954.597,0
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,1,Carne,422.120,159.050,38.66,16318.560,2654
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,3,Ganado en pie,832.732,313.765,14.28,11890.604,0
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,6,Leche,18632.500,0.000,9.96,185582.500,0
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,1,Carne,14.870,23.678,35.09,521.800,628
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,3,Ganado en pie,29.592,47.121,12.00,355.104,0
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,6,Leche,1020.000,0.000,4.40,4492.500,0
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,1,Carne,1.510,15.100,35.20,53.156,100
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,3,Ganado en pie,3.209,32.090,12.00,38.508,0
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,1,Carne,28.640,75.567,25.41,727.700,379
2007,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,3,Ganado en pie,37.040,97.731,10.97,406.280,0
2007,3,Baja California Sur,5,Comondú,1,Comondú,1,Abeja,7,Miel,7.900,0.000,31.58,249.485,0
2007,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,1,Carne,132.100,1.461,23.00,3038.300,90402
2007,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,4,Huevo-plato,424.500,0.000,12.60,5348.700,0
2007,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,8,Ganado en pie,172.072,1.903,16.00,2753.168,0
2007,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,1,Carne,1973.500,167.829,36.00,71046.000,11759
2007,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,3,Ganado en pie,3946.692,335.632,19.00,74987.129,0
2007,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,6,Leche,15403.200,0.000,4.37,67380.610,0
